"No.","Date","Genre","Bibl","URL","ContextBefore","Hit","ContextAfter"
"287","2020-05-14","internetbasiert","Berlin: Stadt vom Sofa. ZEIT ONLINE, 2020-05-14","https://www.zeit.de/entdecken/reisen/2020-05/berlin-mitte-stadtfuehrungen-online-coronavirus-lockdown-sehenswuerdigkeiten","Zum Beispiel mit einer Stadtführung , für die man nicht einmal sein","Zuhause","verlassen muss ."
"288","2020-05-14","internetbasiert","Coronavirus in München - Freizeit-Tipps für zuhause. Süddeutsche Zeitung, 2020-05-14","https://www.sueddeutsche.de/muenchen/corona-muenchen-freizeit-aktivitaeten-tipps-daheim-1.4850220","Unter einer neuen Rubrik "" Hellabrunn für","Zuhause",""" publiziert der Tierpark nahezu täglich auf Facebook , Instagram und Twitter Spannendes und Wissenswertes aus der Welt der Tiere ."
"289","2020-05-13","internetbasiert","Was eine Hebamme mit einer Bestatterin verbindet. Tagesspiegel, 2020-05-13","https://www.tagesspiegel.de/themen/reportage/ueber-naehe-in-zeiten-von-corona-was-eine-hebamme-mit-einer-bestatterin-verbindet/25823648.html","Dass das eigene","Zuhause",", die Beteiligung der Familie , in diesen uralten Berufen früher unhinterfragt wichtige Bestandteile waren , das ergibt gerade wieder sehr viel Sinn ."
"290","2020-05-13","internetbasiert","Melania Trump: Von der Krise wachgeküsst. Frankfurter Allgemeine Zeitung, 2020-05-13","https://www.faz.net/1.6767923","Ich habe das Weiße Haus zu einem","Zuhause","für unseren Sohn und meinen Ehemann gemacht “ , versuchte sie das Image der Verweigerin später bei einem ihrer seltenen Interviews loszuwerden ."
"291","2020-05-13","internetbasiert","Wegen Corona: Südafrika will Tausende Gefangene auf freien Fuß setzen. Frankfurter Allgemeine Zeitung, 2020-05-13","https://www.faz.net/1.6767832","„ Oft haben sie kein","Zuhause","mehr und rutschen auf der Straße schnell wieder in die Kriminalität . “"
"292","2020-05-13","internetbasiert","Lehren aus der Corona-Krise: Die Stadt braucht Dichte. Frankfurter Allgemeine Zeitung, 2020-05-13","https://www.faz.net/1.6762304","Sie geht mit städtischer Dichte und dem damit verbundenen Gefühl , in wohlproportionierten , lebendigen Straßen- und Platzräumen ein","Zuhause","gefunden zu haben , einher ."
"293","2020-05-13","internetbasiert","Lehren aus der Corona-Krise: Die Stadt braucht Dichte. Frankfurter Allgemeine Zeitung, 2020-05-13","https://www.faz.net/1.6762304","Es ist das","Zuhause","eines Miteinanders , wie wir es in diesen Pandemiezeiten so eindrücklich erleben ."
"294","2020-05-13","internetbasiert","Coronavirus: Ischgl ist Corona-frei - manager magazin. Manager Magazin, 2020-05-13","https://www.manager-magazin.de/politik/artikel/coronavirus-update-aktuelle-entwicklungen-am-mittwoch-a-1306929.html",""" Wenn unsere Beschäftigten in einer Rolle und Lage sind , die es ihnen erlauben , von","Zuhause","aus zu arbeiten , und sie für immer damit weitermachen wollen , werden wir das möglich machen "" , erklärte der Kurznachrichtendienst ."
"295","2020-05-13","internetbasiert","Coronavirus: Ischgl ist Corona-frei - manager magazin. Manager Magazin, 2020-05-13","https://www.manager-magazin.de/politik/artikel/coronavirus-update-aktuelle-entwicklungen-am-mittwoch-a-1306929.html","Facebook und Google stellen sich bisher darauf ein , dass viele ihrer Mitarbeiter noch bis Ende des Jahres von","Zuhause","aus arbeiten werden ."
"296","2020-05-13","internetbasiert","Gaming im Corona-Alltag: Warum jetzt so viel gespielt wird und welche Spiele gut für Einsteiger sind - DER SPIEGEL - Familie. Derspiegel, 2020-05-13","https://www.spiegel.de/familie/gaming-im-corona-alltag-welches-videospiel-ist-das-richtige-fuer-mich-a-0939f0c5-44e9-47e9-b24b-dd2e79fbdbd0","Von dem","Zuhause","der Großeltern aus in das Zimmer der Kinder und umgekehrt und teilweise auch mit Verzögerung ."
"297","2020-05-12","internetbasiert","Endlich allein | Mamablog. Mamablog, 2020-05-12","https://blog.derbund.ch/mamablog/index.php/88638/endlich-allein/","Für Sie wahrscheinlich erschreckend , aber Ich kenne tatsächlich viele Frauen , die die ausserordentliche Phase tatsächlich ans Limit gebracht hat , denn nicht erst jetzt war bei denen die Stimmung","Zuhause","oft zum Davonlaufen ."
"298","2020-05-12","internetbasiert","Endlich allein | Mamablog. Mamablog, 2020-05-12","https://blog.derbund.ch/mamablog/index.php/88638/endlich-allein/","Wir lesen immer mit unserer eigenen Geschichte im Hintergrund und während ich glaube , mir die letzten Wochen in Frau Sommers","Zuhause","sehr gut vorstellen zu können ( „ Mami , bitte kommst du mal !"
"299","2020-05-12","internetbasiert","Corona in den USA - Fauci über Beziehung zu Trump: „Keine Konfrontation“. https://www.fr.de, 2020-05-12","https://www.fr.de/politik/donald-trump-usa-virologe-anthony-fauci-warnt-lockerungen-corona-krise-zr-13760157.html","Update , 16:50 Uhr : Nach der fünfminüten Aussage Anthony Faucis geben zunächst die anderen drei Zeugen ihre Statements - bislang alle per Video , mutmaßlich von","Zuhause","."
"300","2020-05-12","internetbasiert","Coronavirus: Ist Sport im Freien gesund oder ein Risiko? | DW | 03.04.2020. DW.COM, 2020-05-12","https://www.dw.com/de/coronavirus-ist-sport-im-freien-gesund-oder-ein-risiko/a-52963044","Auf der britischen Insel ist eine Form von sportlicher Aktivität pro Tag erlaubt , bei der man "" lokal bleiben "" soll , in Frankreich sei "" ein bisschen sportliche Aktivität "" erlaubt , betont Staatspräsident Emmanuel Macron , allerdings nur im engen Umkreis ums eigene","Zuhause","."
"301","2020-05-12","internetbasiert","Coronavirus: Ist Sport im Freien gesund oder ein Risiko? | DW | 03.04.2020. DW.COM, 2020-05-12","https://www.dw.com/de/coronavirus-ist-sport-im-freien-gesund-oder-ein-risiko/a-52963044","Zusammengefasst :","Zuhause","oder dort , wo nur wenige Menschen sind ."
"302","2020-05-12","internetbasiert","Coronavirus: Ist Sport im Freien gesund oder ein Risiko? | DW | 03.04.2020. DW.COM, 2020-05-12","https://www.dw.com/de/coronavirus-ist-sport-im-freien-gesund-oder-ein-risiko/a-52963044","Solche Szenen rufen auch die Politik auf den Plan : "" Im Moment ist es einfach ein Risiko , wenn sich zu viele Menschen zusammenrotten und joggen gehen , auch wenn sie ursprünglich mal alleine von","Zuhause","aus losgelaufen sind "" , warnt Dagmar Freitag ( SPD ) , die den Sportausschuss im Deutschen Bundestag leitet ."
"303","2020-05-12","internetbasiert","Corona-Reproduktionsrate steigt wieder über kritischen Wert 1 | DW | 09.05.2020. DW.COM, 2020-05-12","https://www.dw.com/de/corona-reproduktionsrate-steigt-wieder-%C3%BCber-kritischen-wert-1/a-53383243","""","Zuhause","bleiben "" , lautet die Devise ."
"304","2020-05-12","internetbasiert","Obdachlosigkeit: Pandemie, ganz unten. ZEIT ONLINE Arbeit, 2020-05-12","https://www.zeit.de/2020/20/obdachlosigkeit-corona-krise-armut-pandemie-krankheit-wohnungslosigkeit","In Deutschland haben 700.000 Menschen kein","Zuhause",", schätzt die Bundesarbeitsgemeinschaft Wohnungslosenhilfe : Flüchtlinge , EU-Bürger und Deutsche , die ihre Wohnung verloren haben ."
"305","2020-05-12","internetbasiert","Obdachlosigkeit: Pandemie, ganz unten. ZEIT ONLINE Arbeit, 2020-05-12","https://www.zeit.de/2020/20/obdachlosigkeit-corona-krise-armut-pandemie-krankheit-wohnungslosigkeit","Schließlich ist die Gesellschaft auf die zügige Registrierung von Covid-19-Neuinfektionen und die verlässliche Nachverfolgung von Ansteckungsketten angewiesen – doch zugleich lässt sie zu , dass Hunderttausende Menschen kein","Zuhause","haben , um sich zu isolieren ."
"306","2020-05-12","internetbasiert","Havas Media Corona Monitor: Kurzarbeit beflügelt die Mediennutzung, Maskenpflicht das Online-Shopping. https://www.horizont.net, 2020-05-12","https://www.horizont.net/marketing/nachrichten/havas-media-corona-monitor-kurzarbeit-befluegelt-die-mediennutzung-maskenpflicht-das-online-shopping-182898","Produkten , die dazu dienen , das eigene","Zuhause","schöner zu gestalten oder sauber zu halten , kommt dadurch ein gesteigertes Interesse zu - allen voran der Staubsaugerroboter ."
"307","2020-05-12","internetbasiert","Mit dem Herzschlag gegen Corona | DW | 07.04.2020. DW.COM, 2020-05-12","https://www.dw.com/de/mit-dem-herzschlag-gegen-corona/a-53049952","""","Zuhause","bleiben "" , lautet die Devise ."
"308","2020-05-12","internetbasiert","Weniger Verkehrsunfälle in Corona-Zeiten. N-Tv Nachrichten, 2020-05-12","https://www.n-tv.de/panorama/Weniger-Verkehrsunfaelle-in-Corona-Zeiten-article21774303.html","Die strengen Beschränkungen in der Corona-Pandemie haben dazu geführt , dass Menschen ihr","Zuhause","in den vergangenen Wochen weniger verlassen haben ."
"309","2020-05-12","internetbasiert","Corona-Krise führt zu weniger Verkehrsunfällen. https://www.merkur.de, 2020-05-12","https://www.merkur.de/welt/corona-krise-fuehrt-zu-weniger-verkehrsunfaellen-zr-13759552.html","Homeoffice und Kontaktverbote haben dazu geführt , dass Menschen ihr","Zuhause","in den vergangenen Wochen weniger verlassen haben ."
"310","2020-05-12","internetbasiert","Wie Kriminelle die Corona-Krise ausnutzen. Apotheken Umschau, 2020-05-12","https://www.apotheken-umschau.de/Coronavirus/Wie-Kriminelle-die-Corona-Krise-ausnutzen-558677.html","Dadurch , dass vorerst viele Menschen von","Zuhause","aus arbeiten , gebe es mehr Gelegenheiten , um beispielsweise in Rechner einzudringen und an wertvolle Daten zu gelangen , erklärte Stock ."
"311","2020-05-12","internetbasiert","Coronakrise: Weltraumforschung auf Abstand – geht das?. Panorama, 2020-05-12","https://www.zdf.de/uri/d69e7e26-554f-4104-9a56-7eb6dd7199b8","Was tun","Zuhause","und wie hält man in der Isolation Kontakt zu anderen ?"
"312","2020-05-12","internetbasiert","Corona-Krise führt zu weniger Verkehrsunfällen. Heise Online, 2020-05-12","https://www.heise.de/newsticker/meldung/Corona-Krise-fuehrt-zu-weniger-Verkehrsunfaellen-4719064.html","Homeoffice und Kontaktverbote haben dazu geführt , dass Menschen ihr","Zuhause","in den vergangenen Wochen weniger verlassen haben ."
"313","2020-05-12","internetbasiert","Fahrplan für Kita-Öffnungen in Berlin: Maximal vier Stunden pro Tag. Tazgezwitscher, 2020-05-12","https://taz.de/!5685467/","Allerdings sei es schwierig für die , die nicht von","Zuhause","aus arbeiten können und bereits einen höheren Stundenumfang in der Notbetreuung hatten ."
"314","2020-05-11","internetbasiert","Corona und Anstieg häuslicher Gewalt: Schattenpandemie. Tazgezwitscher, 2020-05-11","https://taz.de/!5681591/","Der gefährlichste Ort für Frauen ist das eigene","Zuhause","."
"315","2020-05-11","internetbasiert","Corona und Anstieg häuslicher Gewalt: Schattenpandemie. Tazgezwitscher, 2020-05-11","https://taz.de/!5681591/","Die Tatsache , dass der gefährlichste Ort für Frauen nicht die nächtliche Straße ist , sondern ihr eigenes","Zuhause",", bewahrheitet sich in Coronazeiten ."
"316","2020-05-11","internetbasiert","Coronavirus in Zürich: Der Tag der grossen Öffnung live. Neue Zürcher Zeitung, 2020-05-11","https://www.nzz.ch/zuerich/coronavirus-in-zuerich-der-tag-der-grossen-oeffnung-live-ld.1555509","Als angenehm dichtestressfrei erweist sich die Option , den Weg zwischen dem","Zuhause","in der Zürcher Enge und dem Bellevue mit dem E-Trottinett zurückzulegen :"
"317","2020-05-11","internetbasiert","Corona und Anstieg häuslicher Gewalt: Schattenpandemie. Tazgezwitscher, 2020-05-11","https://taz.de/!5681591/","Der gefährlichste Ort für Frauen ist das eigene","Zuhause","."
"318","2020-05-11","internetbasiert","Corona und Anstieg häuslicher Gewalt: Schattenpandemie. Tazgezwitscher, 2020-05-11","https://taz.de/!5681591/","Die Tatsache , dass der gefährlichste Ort für Frauen nicht die nächtliche Straße ist , sondern ihr eigenes","Zuhause",", bewahrheitet sich in Coronazeiten ."
"319","2020-05-11","internetbasiert","Corona und Anstieg häuslicher Gewalt: Schattenpandemie. Tazgezwitscher, 2020-05-11","https://taz.de/!5681591/","Der gefährlichste Ort für Frauen ist das eigene","Zuhause","."
"320","2020-05-11","internetbasiert","Corona und Anstieg häuslicher Gewalt: Schattenpandemie. Tazgezwitscher, 2020-05-11","https://taz.de/!5681591/","Die Tatsache , dass der gefährlichste Ort für Frauen nicht die nächtliche Straße ist , sondern ihr eigenes","Zuhause",", bewahrheitet sich in Coronazeiten ."
"321","2020-05-11","internetbasiert","Corona-Krise: Frauen und Kinder brauchen jetzt mehr Schutz. https://www.fr.de, 2020-05-11","https://www.fr.de/meinung/corona-krise-frauen-kinder-brauchen-mehr-schutz-13757365.html","Doch das","Zuhause","ist nicht für jeden Menschen ein sicherer Raum ."
"322","2020-05-11","internetbasiert","Corona-Krise: Frauen und Kinder brauchen jetzt mehr Schutz. https://www.fr.de, 2020-05-11","https://www.fr.de/meinung/corona-krise-frauen-kinder-brauchen-mehr-schutz-13757365.html","Heute startet #StärkerAlsGewalt zusammen mit 26.000 Supermärkten die Aktion „","Zuhause","nicht sicher ? “ , um auf #HäuslicheGewalt während Corona aufmerksam zu machen ."
"323","2020-05-11","internetbasiert","Corona-Hilfen für Start-ups: Geld ist da, aber hilft es den Richtigen?. ZEIT ONLINE, 2020-05-11","https://www.zeit.de/digital/internet/2020-05/coronavirus-hilfen-start-ups-unternehmensgruendung-hilfsprogramme","Die Tech-Giganten profitieren jedenfalls von einer berührungslosen Zukunft , denn sie sind Mittler zwischen dem isolierten","Zuhause","und der immer ungemütlicher werdenden Außenwelt ."
"324","2020-05-11","internetbasiert","COVID-19 Spezial vom 27.04.2020 | DW | 27.04.2020. DW.COM, 2020-05-11","https://www.dw.com/de/covid-19-spezial-vom-27042020/av-53261408","COVID-19 verschärft die soziale Ungleichheit in Mexiko +++ Irans Tourismusbranche kämpft ums Überleben +++ Epidemiologe Dirk Brockmann über mögliche Lockerungen im Flugverkehr +++ und : Menschen aus Afrika berichten über ihr Schicksal fernab von","Zuhause",""
"325","2020-05-11","internetbasiert","Update am Morgen: Das weiß doch jeder #Covidiot!. Zweites Deutsches Fernsehen, 2020-05-11","https://www.zdf.de/uri/06e18676-2f25-4b83-aaca-082bf911d3b4","was sind Sie : Team ""","Zuhause","bleiben "" oder Team "" Raus auf die Straße "" ?"
"326","2020-05-11","internetbasiert","Coronavirus: Wie die Seuche die USA erfasst - DER SPIEGEL - Politik. Derspiegel, 2020-05-11","https://www.spiegel.de/politik/ausland/coronavirus-wie-die-seuche-die-usa-erfasst-a-593bd913-84f9-44a2-b834-2c8734c40e5a","Insbesondere Menschen in New York , Detroit und Chicago verlassen kaum mehr ihr","Zuhause","."
"327","2020-05-11","internetbasiert","Telefonseelsorge: ""Es ist meine Aufgabe, das auszuhalten"". ZEIT ONLINE, 2020-05-11","https://www.zeit.de/hamburg/2020-04/telefonseelsorge-coronavirus-pandemie-anrufer","Dann spürt sie , was die Seelsorge für sie ist : "" ein zweites","Zuhause",""" ."
"328","2020-05-11","internetbasiert","Interview: “Für viele Frauen im Irak ist die Quarantäne schon lange Lebensrealität”. Solidarisch gegen Corona, 2020-05-11","https://solidarischgegencorona.wordpress.com/2020/05/11/interview-fur-viele-frauen-im-irak-ist-die-quarantane-schon-lange-lebensrealitat/","Für viele Frauen im Irak bedeutet die Ausgangssperre wiederum , dass sie den ganzen Tag mit ihren Ehemännern und oft auch dessen Familie","Zuhause","eingesperrt sind ."
"329","2020-05-11","internetbasiert","Interview: “Für viele Frauen im Irak ist die Quarantäne schon lange Lebensrealität”. Solidarisch gegen Corona, 2020-05-11","https://solidarischgegencorona.wordpress.com/2020/05/11/interview-fur-viele-frauen-im-irak-ist-die-quarantane-schon-lange-lebensrealitat/","Feministische Stimmen kritisierten , dass für Frauen das","Zuhause","oft ein Ort der Gewalt ist ."
"330","2020-05-10","internetbasiert","Warum die Coronakrise Ungleichheit verstärkt. Tagesspiegel, 2020-05-10","https://www.tagesspiegel.de/wirtschaft/die-risiken-sind-ungleich-verteilt-warum-die-coronakrise-ungleichheit-verstaerkt/25815662.html","Und er kann von","Zuhause","aus arbeiten – während gerade viele Menschen mit niedrigem Einkommen ihren Job verlieren oder in Kurzarbeit geschickt werden ."
"331","2020-05-10","internetbasiert","Warum die Coronakrise Ungleichheit verstärkt. Tagesspiegel, 2020-05-10","https://www.tagesspiegel.de/wirtschaft/die-risiken-sind-ungleich-verteilt-warum-die-coronakrise-ungleichheit-verstaerkt/25815662.html","So haben zuletzt 40 Prozent der Deutschen mit einem hohen Schulabschluss von","Zuhause","aus gearbeitet , während das unter denjenigen mit einem niedrigen Abschluss gerade einmal sechs Prozent möglich war ."
"332","2020-05-10","internetbasiert","Blick vom Balkon. blogs.taz.de, 2020-05-10","https://blogs.taz.de/latinorama/blick-aus-dem-fenster/","","Zuhause","eingeschlossen können die Frauen jetzt noch weniger Gehör finden und Hilfe einfordern ."
"333","2020-05-09","internetbasiert","Corona-Krise: EU-Kommission für Verlängerung des Einreisestopps bis 15. Juni. https://www.fr.de, 2020-05-09","https://www.fr.de/panorama/corona-krise-weltweit-eu-kommisions-einreisestopp-zr-13597264.html","„ Heute bin ich so glücklich , dass wir zusammen eine Welt","Zuhause","sind “ , sagte Lady Gaga , Mitorganisatorin der Show , zum Auftakt von „ One World :"
"334","2020-05-09","internetbasiert","Corona-Krise: EU-Kommission für Verlängerung des Einreisestopps bis 15. Juni. https://www.fr.de, 2020-05-09","https://www.fr.de/panorama/corona-krise-weltweit-eu-kommisions-einreisestopp-zr-13597264.html","Zuvor hatten sich bei einem sechsstündigen Livestream Dutzende Musiker , Sportler und andere Künstler , darunter die SängerAdam Lambert , Jennifer Hudson und Rita Ora , von","Zuhause","mit Auftritten zugeschaltet ."
"335","2020-05-09","internetbasiert","Corona-Krise: EU-Kommission für Verlängerung des Einreisestopps bis 15. Juni. https://www.fr.de, 2020-05-09","https://www.fr.de/panorama/corona-krise-weltweit-eu-kommisions-einreisestopp-zr-13597264.html","Dabei ist für manche Frauen inSpaniendas eigene","Zuhause","ohnehin ein unsicherer Ort ."
"336","2020-05-09","internetbasiert","Corona-Krise: EU-Kommission für Verlängerung des Einreisestopps bis 15. Juni. https://www.fr.de, 2020-05-09","https://www.fr.de/panorama/corona-krise-weltweit-eu-kommisions-einreisestopp-zr-13597264.html","Wer nicht","Zuhause","bleibt und erwischt wird , wird vorläufig festgenommen , wie ein Polizeisprecher am Freitag sagte ."
"337","2020-05-09","internetbasiert","Rechtsgrundlage für Tracing-Apps - Warum wir ein Corona-Tracing-Gesetz brauchen. netzpolitik.org, 2020-05-09","https://netzpolitik.org/2020/warum-wir-ein-corona-tracing-gesetz-brauchen/","Wenn ich das Ding","Zuhause","lasse oder einfach abschalte , können die sich über die APP ein Ei schlagen !! Wer zwingt die Bürger ständig erreichbar zu sein ."
"338","2020-05-09","internetbasiert","Rod Stewart genießt Lockdown mit Familie. N-Tv Nachrichten, 2020-05-09","https://www.n-tv.de/leute/Rod-Stewart-geniesst-Lockdown-mit-Familie-article21770052.html","Sänger Rod Stewart ( "" Sailing "" ) und seine Ehefrau , das britische Model Penny Lancaster , haben sich in ihr","Zuhause","in London zurückgezogen ."
"339","2020-05-09","internetbasiert","Corona in Bayern: Neue Zahlen für München und Freistaat - Gastronomie richtet „Hilfeschrei“ an Söder. https://www.merkur.de, 2020-05-09","https://www.merkur.de/bayern/coronavirus-bayern-muenchen-soeder-aktuell-fallzahlen-lockerungen-regeln-zr-13716681.html","Dabei gehe es um Präsenzunterricht , Notfallbetreuung und das Lernen von","Zuhause","."
"340","2020-05-09","internetbasiert","«Wir müssen hustend zur Arbeit». Der Funke, 2020-05-09","https://www.derfunke.ch/htm/de/deutsch/arbeiterinnenbewegung/gewerkschaften/virus-at-work/wir-muessen-hustend-zur-arbeit/","Sie kann nicht mehr nach Konstanz zu ihrem","Zuhause",", da die Grenze zu ist ."
"341","2020-05-08","internetbasiert","Länder im Corona-Lockerungswettstreit: Tag der Chancengleichheit. Tazgezwitscher, 2020-05-08","https://taz.de/!5681473/","Wenn Kinder und Jugendliche","Zuhause","nicht die gleiche Unterstützung erfahren wie andere und vor die Selbstverständlichkeit eingeimpft bekommen , dass Bildung mit das wichtigste und ein guter Abschluss Pflicht ist , dann werden diese Schüler IMMER Nachteile haben ."
"342","2020-05-08","internetbasiert","Corona-Krise brockt Taxischreck Uber Milliardenverlust ein. https://www.merkur.de, 2020-05-08","https://www.merkur.de/wirtschaft/corona-krise-brockt-taxischreck-uber-milliardenverlust-ein-zr-13754764.html","Wegen der Corona-Pandemie verlassen viele Menschen kaum noch ihr","Zuhause","- das lässt das Fahrdienstgeschäft drastisch einbrechen ."
"343","2020-05-08","internetbasiert","Länder im Corona-Lockerungswettstreit: Tag der Chancengleichheit. Tazgezwitscher, 2020-05-08","https://taz.de/!5681473/","Wenn Kinder und Jugendliche","Zuhause","nicht die gleiche Unterstützung erfahren wie andere und vor die Selbstverständlichkeit eingeimpft bekommen , dass Bildung mit das wichtigste und ein guter Abschluss Pflicht ist , dann werden diese Schüler IMMER Nachteile haben ."
"344","2020-05-08","internetbasiert","Kunst ist existenziell für die Demokratie. Tagesspiegel, 2020-05-08","https://www.tagesspiegel.de/kultur/kultur-in-der-corona-krise-kunst-ist-existenziell-fuer-die-demokratie/25813334.html","","Zuhause","bleiben und auf vieles verzichten zu müssen , was bis vor kurzem von Bedeutung war , kann sich anfühlen , wie aus dem eigenen Leben vertrieben worden zu sein ."
"345","2020-05-07","internetbasiert","Frankreich und Corona: Langsam, aber sicher. Tazgezwitscher, 2020-05-07","https://taz.de/!5683584/","Der Plan der Regierung zielt offensichtlich darauf ab , dass die Franzosen und Französinnen möglichst rasch wieder ihre beruflichen Aktivitäten aufnehmen , sofern sie nicht von","Zuhause","aus arbeiten können ."
"346","2020-05-07","internetbasiert","„Wir sind in mancher Frage zu weit gegangen“. Tagesspiegel, 2020-05-07","https://www.tagesspiegel.de/berlin/wie-berlin-in-der-coronakrise-regiert-wird-wir-sind-in-mancher-frage-zu-weit-gegangen/25775136.html","","Zuhause","zu bleiben ist nach wie vor nicht falsch , nur fällt das eben manchen leichter als anderen , je nach persönlicher Situation ."
"347","2020-05-07","internetbasiert","Städelschule: Am Küchentisch statt im Atelier. Frankfurter Allgemeine Zeitung, 2020-05-07","https://www.faz.net/1.6757727","Vielen Studenten , vor allem jenen , die aus einem anderen Land kommen , und das sind die meisten , ist ihr Frankfurter","Zuhause","weggebrochen ."
"348","2020-05-07","internetbasiert","Modemagazine in Corona-Zeiten: Hefte füllen trotz Social Distancing? - WELT. DIE WELT, 2020-05-07","https://www.welt.de/icon/mode/article207783185/Modemagazine-in-Corona-Zeiten-Hefte-fuellen-trotz-Social-Distancing.html","Zum Beispiel mit einem Facetime-Shooting , für das Models , Fotografen und Art Direktoren von","Zuhause","aus die Produktion einer Bilderstrecke mit dem Smartphone steuern ."
"349","2020-05-07","internetbasiert","Erdinger Senioren in Corona-Zeiten: „Es geht an keinem spurlos vorbei“. https://www.merkur.de, 2020-05-07","https://www.merkur.de/lokales/erding/erding-ort28651/erdinger-senioren-in-corona-zeiten-es-geht-an-keinem-spurlos-vorbei-13752626.html","Das stelle neue Herausforderungen an die Pflege","Zuhause","."
"350","2020-05-07","internetbasiert","Corona in Zürich: Impressionen aus dem Lockdown. Neue Zürcher Zeitung, 2020-05-07","https://www.nzz.ch/fotografie/chronik-einer-angekuendigten-entleerung-zuerich-in-den-wochen-des-lockdowns-ld.1554356","Viele Bürgerinnen und Bürger aber fühlen sich aufgrund der dringlichen Empfehlungen , daheim zu bleiben , in ihrem eigenen","Zuhause","ein bisschen wie in Halbgefangenschaft ."
"351","2020-05-06","internetbasiert","Sevil Peach: Das Büro in Zeiten von Corona – es geht um Identität. Neue Zürcher Zeitung, 2020-05-06","https://www.nzz.ch/feuilleton/sevil-peach-das-buero-in-zeiten-von-corona-es-geht-um-identitaet-ld.1554341","In diesen ersten Jahren war unser","Zuhause","auch die Geschäftsadresse :"
"352","2020-05-06","internetbasiert","Corona: Weltweiter Wettlauf um Impfstoff - Brasilien sendet dramatischen Hilferuf an Merkel. https://www.merkur.de, 2020-05-06","https://www.merkur.de/welt/coronavirus-china-brasilien-usa-zahlen-entwicklung-tote-indien-rueckholaktion-news-zr-13746093.html","Zudem sagten 70 Prozent der Befragten , dass die Versorgung mit Lebensmitteln und Wasser ein Problem wäre , wenn sie für 14 Tage","Zuhause","bleiben müssten , wie eine am Dienstag veröffentlichte Studie der Weltgesundheitsorganisation ( WHO ) , des Marktforschungsinstituts Ipsos , der panafrikanischen Gesundheitsbehörde Africa CDC und anderer Organisationen zeigte ."
"353","2020-05-06","internetbasiert","Coronavirus sorgt für Katerstimmung bei Bierbrauern | DW | 17.04.2020. DW.COM, 2020-05-06","https://www.dw.com/de/coronavirus-sorgt-f%C3%BCr-katerstimmung-bei-bierbrauern/a-53133899","Eine ernüchternde Perspektive , gehen Biermarkt-Kenner doch davon aus , dass","Zuhause","in der Quarantäne weniger Gerstensaft getrunken wird ."
"354","2020-05-06","internetbasiert","Corona in Europa: Johnson-Berater verstieß wegen Affäre gegen Beschränkungen - und tritt zurück. Merkur.de, 2020-05-06","https://www.merkur.de/welt/coronavirus-europa-remdesivir-grossbritannien-tote-statistik-frankreich-spanien-italien-lockerungen-zr-13733644.html","In Budapest dürfen die Bewohner ihr","Zuhause","lediglich aus triftigen Gründen wie etwa zum Einkaufen , für Arztbesuche oder zum Arbeiten verlassen ."
"355","2020-05-05","internetbasiert","Lockdown-Kilos statt Lagerkoller: Rezepte von Sterneköchen für alle | DW | 18.05.2020. DW.COM, 2020-05-05","https://www.dw.com/de/lockdown-kilos-statt-lagerkoller-rezepte-von-sternek%C3%B6chen-f%C3%BCr-alle/a-53470355","Dafür hat sich die Berlin Food Week , die in diesem Jahr wegen der Pandemie nicht stattfinden kann , etwas ganz Besonderes ausgedacht : 250 Plakate mit Rezepten von Sterneköchen zum Nachkochen für","Zuhause","hängen in den Straßen der Hauptstadt ."
"356","2020-05-05","internetbasiert","Corona-Krise in den USA: Wir leben in einem gescheiterten Staat. ZEIT ONLINE, 2020-05-05","https://www.zeit.de/politik/ausland/2020-04/corona-krise-usa-donald-trump-pandemie-ungleichheit","Sie verloren ihre Arbeit , ihr","Zuhause","und ihre Altersvorsorge ."
"357","2020-05-05","internetbasiert","Warum ich Flughäfen vermisse. Tagesspiegel, 2020-05-05","https://www.tagesspiegel.de/gesellschaft/reisebeschraenkung-in-coronazeiten-warum-ich-flughaefen-vermisse/25789504.html","Und bitte vergessen wir nicht das Gefühl des Ankommens , wenn sich die Schleuse zu einer neuen Stadt oder dem eigenen","Zuhause","öffnet , wenn die frische Luft ins Terminal hineinweht ."
"358","2020-05-05","internetbasiert","Trump riegelt Corona-Hotspots nicht ab - mehr als 2400 Tote. www.t-online.de, 2020-05-05","https://www.t-online.de/-/87611534","Alle Bürger sind aufgerufen ,","Zuhause","zu bleiben ."
"359","2020-05-05","internetbasiert","Corona-Krise in den USA verschärft sich. www.t-online.de, 2020-05-05","https://www.t-online.de/-/87622388","Einer Berechnung der "" New York Times "" zufolge sollen nun mindestens 261 Millionen Menschen in 31 Staaten weitgehend","Zuhause","bleiben ."
"360","2020-05-05","internetbasiert","Transnationales Feministisches Manifest. Solidarisch gegen Corona, 2020-05-05","https://solidarischgegencorona.wordpress.com/2020/05/05/transnationales-feministisches-manifest/","Man hat uns angewiesen","Zuhause","zu bleiben , ohne in Betracht zu ziehen , dass das für viele von uns kein sicherer Ort ist und es Personen gibt , die nicht einmal ein Zuhause haben ."
"361","2020-05-05","internetbasiert","Transnationales Feministisches Manifest. Solidarisch gegen Corona, 2020-05-05","https://solidarischgegencorona.wordpress.com/2020/05/05/transnationales-feministisches-manifest/","Man hat uns angewiesen Zuhause zu bleiben , ohne in Betracht zu ziehen , dass das für viele von uns kein sicherer Ort ist und es Personen gibt , die nicht einmal ein","Zuhause","haben ."
